uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"819fec45-b2c8-4963-baa3-f30078821d54","BART_047.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_047","51_unknown_4",,"TEMP.PLA.NW.BART.2018.47154",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live, physically damaged",,,,,0.3,,,,,,,,,,,,,,,,,"Broken stem","asands@battelleecology.org","opiscitelli@battelleecology.org",
"9c65925b-4b18-4ad7-8756-36782d6215d5","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40204",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",2,31.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"7f44f4da-f6bf-48fe-aba6-263a7be538de","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2018.40238",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"9a4b6714-e77a-4cc4-a72e-d031abcb0acb","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","41_unknown_1",,"TEMP.PLA.NW.BART.2018.40244",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,39.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"83c291ce-02e8-4c2c-b9b2-ecf8cdf745d4","BART_047.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2018.47155",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,43.0,,,,,,,,,,,,,,,,,,,,,"asands@battelleecology.org","opiscitelli@battelleecology.org",
"2460f3db-b916-4ac7-90fa-1e62a2d67e90","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40239",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"fdbcade7-7dac-47e3-87b7-ac4125c9ccd4","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40240",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,34.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"cfe9c2e6-a67e-4e46-b7d4-51af32b5e1c2","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40222",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",3,32.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"58678e0d-91cf-4799-8eaf-0005464233b6","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40171",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"7e3f91ba-12db-479d-a04a-04662cb0d1bc","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2018.40191",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"0f73e9b8-1631-4014-b8ca-e3038f9bf145","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40246",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
"d6e7c62f-2b15-4297-b811-8f98c37819e5","BART_040.basePlot.vst","2018-07-16","vst_BART_2018","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2018.40235",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species","Haines, A. 2011. Flora Novae Angliae: a manual for the identification of native and naturalized higher vascular plants of New England. Yale University Press, New Haven, Connecticut, USA.",,,"fern",,"Live",2,32.0,,,,,,,,,,,,,,,,,,,,,"opiscitelli@battelleecology.org","asands@battelleecology.org",
