uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"71691849-ad71-4302-9eb0-0cd4debc86a2","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40298",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,35.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"0899e323-7682-4c89-bb6a-24c591f72ade","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40162",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,45.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"cdc8239b-bfa2-4048-99cf-566aca396ea9","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40278",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,41.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"5d0e9966-d16c-48f9-9856-e58a4b2c2ab8","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40299",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"fa1b26cd-1321-4f64-b9b4-7c353d414905","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40193",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"f368c11a-da1d-4521-9a83-febe03ccb949","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40202",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,39.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"9cbfdaee-3473-4616-b640-89a6805382dd","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40203",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,31.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"700f8a9e-f416-487d-933b-b0ca52a7ca57","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40309",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"dc051c05-1a53-4458-a62f-f85046a201ac","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40204",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,34.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"b5c417a5-087b-4534-9638-194bb66e4bf0","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40247",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"5e945833-cb1f-4cf4-882a-ae06cf9f62c2","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_unknown_1",,"TEMP.PLA.NW.BART.2016.40211",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,35.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"cc759053-e365-4af9-a505-0f43eaf19aef","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40189",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,38.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"b709b8f7-18f1-4e1c-8f82-e9449c477c44","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40212",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,51.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"cfeb9cde-f911-4b81-9e56-79e826420603","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40258",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"d791620a-01d4-46a2-b688-9c49c664e5ba","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","41_unknown_1",,"TEMP.PLA.NW.BART.2016.40152",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,65.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"b6f8de5a-8856-45f5-8ecf-c7fa004cfa47","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40153",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,41.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"2b0667b2-b5df-4f1a-be24-ed80d56bd3d0","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40194",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"c580bf35-dca3-4e28-aad2-c539fe56f262","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40243",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",2,58.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"def6c07b-a587-4066-bd59-e707227b6214","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40205",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,31.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"37de2494-51e8-4eaa-95a7-3f29131fee22","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40300",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"0e7ae9bc-fa37-4582-b9c4-012e7c212a06","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40310",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"422820cc-dc5b-4c90-bfaa-78232b29e0a3","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","31_unknown_4",,"TEMP.PLA.NW.BART.2016.40248",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"163d055b-2822-4c75-8ba1-e72cfe80e363","BART_040.basePlot.vst","2016-09-06","vst_BART_2016","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2016.40232",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
