uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"e0ba0b5c-8fd3-48c9-bf8f-48bc7fdccf57","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58211",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"13eed3ef-3c28-405c-8b37-7d79de88e942","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","unknown_unknown_unknown",,"TEMP.PLA.NW.UNDE.2017.48200",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Standing dead",,,,,0.5,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"dc2aa19d-faa2-4760-9f2d-0b55d2c7d0dc","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58174",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",2,32.5,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"ea80e6dc-ba55-4c30-97aa-e60449ce9e1e","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58175",,,"DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species",,,,"fern",,"Live",5,35.2,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"4c4e088c-acea-4438-b460-6ee6e982c309","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48202",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"6a15b4f9-b28e-418d-830f-f7151e16f9c5","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.58212",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"f17c1547-5a7f-4984-92fa-ed89f67e7ee0","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58176",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"9b3c183b-fc1d-498d-b653-ab51216253f9","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58177",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"891be8b6-a5cd-41b1-80e4-12e7c5b63955","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58153",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"49c664c8-9e1c-4440-a8c8-f4c576ffd2cb","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48203",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"a025900f-80a8-40b6-bcb2-79243287addb","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58215",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"753e2140-bb1b-4f76-aef7-b46626cef97d","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48204",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"099266b6-43d8-44e7-9399-27022b91b47b","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","39_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48205",,,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",2,36.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"244cfee3-c740-4662-a03d-577335211849","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.58178",,,"DRCA11","Dryopteris carthusiana (Vill.) H.P. Fuchs","species",,,,"fern",,"Live",6,43.2,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"68a782d5-aa09-42ed-815c-0ce358ed5abb","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48162",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"dca6bf00-905b-4f61-ad08-433f7bed6d21","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48207",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"ca5b1b2b-31fd-4d07-baad-d7095f7478bb","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","48_unknown_3",,"TEMP.PLA.NW.UNDE.2017.48160",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",2,34.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"07e9e4e6-17e4-422e-95a5-5aedecb0cf9f","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48208",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"a32df5bf-7e65-4412-88e1-ddd45a7b457b","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58216",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",3,33.7,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"84da964c-3ba3-4084-b4c1-bb402bc4f1b5","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48159",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"890471c9-2399-4c30-8056-23d42f269243","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48250",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"8c118790-2244-4f04-a27f-c4741bf2800d","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48251",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"01fde0e1-ace5-44c9-af6c-81131d26b1e1","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","48_unknown_3",,"TEMP.PLA.NW.UNDE.2017.48182",,,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",3,85.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"3db8be89-14ca-4efb-96dc-55b84ae31c3c","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58218",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.6,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"e45ab5a8-bf82-4b13-a266-757f99195384","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","39_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48181",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,40.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"4ee57bf2-8408-4782-b9e8-205df94cb6c4","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.58157",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"928ab9e0-86a8-4a9b-bc0a-8a432806896d","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58156",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",5,38.8,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"19b80b3f-efb6-4381-90c6-0a422ad174cf","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","39_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48252",,,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",5,70.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"4335137a-9410-4511-8916-eb9462373d43","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.58154",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",3,49.3,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"8de9869e-06fd-4a8d-b8ea-fc1828786582","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","41_unknown_1",,"TEMP.PLA.NW.UNDE.2017.58214",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"0e9028b1-03db-4396-8dbc-c26c907ae84b","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","51_unknown_4",,"TEMP.PLA.NW.UNDE.2017.48157",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
"1400c4b6-d93b-436c-aaa5-aca6e7c38ba1","UNDE_058.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_058","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.58166",,,"PTAQ","Pteridium aquilinum (L.) Kuhn","species",,,,"fern",,"Live",,,,,0.4,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kpalo@battelleecology.org",
"f652b25f-ef0c-40d8-8313-e1892247af0f","UNDE_048.basePlot.vst","2017-08-10","vst_UNDE_2017","D05","UNDE","UNDE_048","39_unknown_1",,"TEMP.PLA.NW.UNDE.2017.48156",,,"OSCI","Osmunda cinnamomea L.","species",,,,"fern",,"Live",5,82.0,,,,,,,,,,,,,,,,,,,,,"dfang@battelleecology.org","kstyers@battelleecology.org",
