uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"70218de6-ab0f-4b46-99e4-e4c70fbfb0bc","BART_032.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_032","39_unknown_unknown",,"TEMP.PLA.NW.BART.2015.32168",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,,1,31.0,,,,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","llukas@field-ops.org",
"5836fcb1-535f-496d-978c-3c0e73258afb","BART_071.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_071","41_unknown_1",,"TEMP.PLA.NW.BART.2015.71188",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,,1,60.0,,,0.3,,,,,,,,,,,,,,,,,"no transcription errors","ramundson@field-ops.org","llukas@field-ops.org",
"ed17eebc-4ee1-49f0-9be0-df8777e8de73","BART_032.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_032","39_unknown_unknown",,"TEMP.PLA.NW.BART.2015.32207",,,"DRCA3","Dryopteris campyloptera Clarkson","species",,,,"fern",,,2,31.0,,,,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","llukas@field-ops.org",
"54e2beb6-06a5-47e6-8ce9-dd01ceec2702","BART_032.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_032","39_unknown_unknown",,"TEMP.PLA.NW.BART.2015.32172",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,1,33.0,,,,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","llukas@field-ops.org",
"3924dc1d-b424-4b2a-838f-4a605c6ff1a9","BART_040.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2015.40265",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,,2,38.0,,,,,,,,,,,,,,,,,,,,,"llukas@field-ops.org","ramundson@field-ops.org",
"9f958db0-930b-49ec-b5a9-39789347cdc4","BART_040.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2015.40257",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,2,34.0,,,,,,,,,,,,,,,,,,,,,"llukas@field-ops.org","ramundson@field-ops.org",
"62ac9be1-40bf-453d-80cc-afd4f132201b","BART_071.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_071","33_unknown_4",,"TEMP.PLA.NW.BART.2015.71167",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,,1,43.0,,,0.3,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","llukas@field-ops.org",
"bfd8c307-be1d-4b28-b2c2-4420978fdfcf","BART_040.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2015.40253",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,2,35.0,,,,,,,,,,,,,,,,,,,,,"llukas@field-ops.org","ramundson@field-ops.org",
"60bfab6a-b12a-4888-a204-c4dada35166b","BART_071.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_071","33_unknown_4",,"TEMP.PLA.NW.BART.2015.71154",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,,1,38.0,,,0.2,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","llukas@field-ops.org",
"c3d56286-3bf2-47f0-8b44-e1632e9d565a","BART_040.basePlot.vst","2015-08-10","vst_BART_2015","D01","BART","BART_040","51_unknown_4",,"TEMP.PLA.NW.BART.2015.40239",,,"THNO","Thelypteris noveboracensis (L.) Nieuwl.","species",,,,"fern",,,1,32.0,,,,,,,,,,,,,,,,,,,,,"llukas@field-ops.org","ramundson@field-ops.org",
