uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"305117b6-f765-4bd7-9845-617ea5b79b1b","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47196",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,"Live",2,50.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"5d55dbfd-5b5d-4956-8926-12acf409fe40","BART_075.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_075","unknown_unknown_unknown",,"TEMP.PLA.NW.BART.2016.75152",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",4,44.0,,,,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","Nflannery@field-ops.org",
"439f72fe-7a54-4720-b28d-10f4e9aedbed","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","31_unknown_4",,"TEMP.PLA.NW.BART.2016.47164",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,32.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"0928ebbf-3b85-4cd6-9435-75b7d23270dd","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47163",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",7,37.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"198270cf-afcc-432e-88bd-9ac850f19d8a","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47198",,,"ATFIA","Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen","subspecies",,,,"fern",,"Live",1,39.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"ba61e4d9-c7a3-4e39-b9ee-b9f3298cff81","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47195",,,"ATFIA","Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen","subspecies",,,,"fern",,"Live",5,41.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"47295c47-e0f5-43bd-a688-0dcb091c41a4","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","51_unknown_4",,"TEMP.PLA.NW.BART.2016.47189",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.3,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"3c9a94ed-6af6-4892-9738-e1337c0a5b89","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47182",,,"DRCA3","Dryopteris campyloptera Clarkson","species",,,,"fern",,"Live",2,34.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"5c02dabf-8212-4b9b-850e-a800da9851bb","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","31_unknown_4",,"TEMP.PLA.NW.BART.2016.47190",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,"Live",3,63.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"edb70226-0796-4836-9797-fbdd33c9bad1","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47178",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,"cf. species",,"fern",,"Live",1,35.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"82be9c67-14eb-4eac-b6f4-7fa8c5ab553b","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47191",,,"DRCA3","Dryopteris campyloptera Clarkson","species",,,,"fern",,"Live",5,48.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"c4e61110-256a-4e5f-9498-c05fe556ef75","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","31_unknown_4",,"TEMP.PLA.NW.BART.2016.47184",,,"LYOB","Lycopodium obscurum L.","species",,,,"fern",,"Live",1,30.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"61438418-10b6-421b-ab4d-51ca2329f015","BART_075.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_075","23_unknown_unknown",,"TEMP.PLA.NW.BART.2016.75153",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,31.0,,,,,,,,,,,,,,,,,,,,,"ramundson@field-ops.org","Nflannery@field-ops.org",
"5501d207-3d10-437e-9ab1-afdd7b02f03f","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47177",,,"OSCIC","Osmunda cinnamomea L. var. cinnamomea","variety",,,,"fern",,"Live",3,60.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"2eca7225-26a3-4051-9a55-26cfe0f5db22","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47194",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",4,45.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"ce3c8880-df41-447a-a433-822b68952d72","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47185",,,"DEPU2","Dennstaedtia punctilobula (Michx.) T. Moore","species",,,,"fern",,"Live",1,33.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"77fc3c44-f7f0-4a04-9a23-64e3959b14d2","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","31_unknown_4",,"TEMP.PLA.NW.BART.2016.47162",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",1,,,,0.2,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"2e0e3770-cf9b-43fa-9a2a-5d5dbd59949f","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47161",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,53.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"5af91a9b-1035-424c-96a9-6a8db106092c","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47176",,,"ATFIA","Athyrium filix-femina (L.) Roth ssp. angustum (Willd.) R.T. Clausen","subspecies",,,,"fern",,"Live",4,33.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"d54af4a1-a784-4afa-b8b0-b039154688ec","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","21_unknown_1",,"TEMP.PLA.NW.BART.2016.47170",,,"OSCL2","Osmunda claytoniana L.","species",,,,"fern",,"Live",3,64.0,,,,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
"66f2bba8-82d1-4059-ba3d-78b24fa88ec1","BART_047.basePlot.vst","2016-08-01","vst_BART_2016","D01","BART","BART_047","51_unknown_4",,"TEMP.PLA.NW.BART.2016.47179",,,"PTAQL","Pteridium aquilinum (L.) Kuhn var. latiusculum (Desv.) Underw. ex A. Heller","variety",,,,"fern",,"Live",,,,,0.5,,,,,,,,,,,,,,,,,,"mday@field-ops.org","jwebber@field-ops.org",
