uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,tagID,individualID,tagStatus,identificationHistoryID,taxonID,scientificName,taxonRank,identificationReferences,identificationQualifier,morphospeciesID,growthForm,shape,plantStatus,leafNumber,meanLeafLength,meanPetioleLength,meanBladeLength,basalStemDiameter,meanBasalDiameter,stemDiameter,stemLength,measurementHeight,maxCrownDiameter,ninetyCrownDiameter,height,baseCrownHeight,maxBaseCrownDiameter,ninetyBaseCrownDiameter,canopyPosition,oldPadCount,newPadCount,stemCount,branchCount,meanBranchLength,remarks,measuredBy,recordedBy,dataEntryRecordID
"d19a4500-5d38-45b2-93d8-9f362a4e4e11","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54191",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",2,43.5,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"3a2b7252-9e00-45b5-8ceb-b3dcc3130be4","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","24_unknown_2",,"TEMP.PLA.NW.UNDE.2017.54154",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",7,31.6,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"5233555a-754d-4a98-9d90-72c371b072e6","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54151",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",3,33.7,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"1507327e-cc5a-4e05-88a0-e9dab8150115","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","24_unknown_2",,"TEMP.PLA.NW.UNDE.2017.54168",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",3,33.7,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"b16222a0-7bb6-4ce4-af42-2e7927f6caca","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54166",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",4,33.8,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"312949ec-e1aa-4bff-a345-2cdf8ea63f17","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54160",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,62.0,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"711020b6-3758-408c-81ee-917a86298854","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54186",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",4,40.3,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"ce75173b-a3ec-4f1a-afc2-36cc4438506e","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54158",,,"DRIN5","Dryopteris intermedia (Muhl. ex Willd.) A. Gray","species",,,,"fern",,"Live",5,43.8,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"89ce8986-bf29-4bdc-aec9-a36a36004cf7","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","33_unknown_4",,"TEMP.PLA.NW.UNDE.2017.54157",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",2,32.0,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
"11cceb97-8a9f-40c0-9680-da764a1c3dce","UNDE_054.basePlot.vst","2018-08-09","vst_UNDE_2018","D05","UNDE","UNDE_054","24_unknown_2",,"TEMP.PLA.NW.UNDE.2017.54155",,,"ATFI","Athyrium filix-femina (L.) Roth","species",,,,"fern",,"Live",5,30.8,,,,,,,,,,,,,,,,,,,,,"tspadea@battelleecology.org","kmcmahon@battelleecology.org",
